competition_id,juror_id,item_a,item_b,winner,comparison_created_at,comparison_cost
gg24,builder,deepfunding/dependency-graph,wevm/viem,wevm/viem,2025-10-23T10:15:59.414382+00:00,0.00041175
gg24,meta,deepfunding/dependency-graph,wevm/viem,wevm/viem,2025-10-23T10:16:00.155046+00:00,0.0006675
gg24,founder,flashbots/mev-boost-relay,deepfunding/dependency-graph,flashbots/mev-boost-relay,2025-10-23T10:16:00.228076+00:00,0.00070625
gg24,dev,ethereum/web3.py,deepfunding/dependency-graph,ethereum/web3.py,2025-10-23T10:16:00.288958+00:00,0.00067125
gg24,dev,blockscout/blockscout,deepfunding/dependency-graph,blockscout/blockscout,2025-10-23T10:16:00.435923+00:00,0.0006745
gg24,senior-dev,safe-global/safe-smart-account,deepfunding/dependency-graph,safe-global/safe-smart-account,2025-10-23T10:16:00.707136+00:00,0.00054375
gg24,senior-dev,flashbots/mev-boost-relay,deepfunding/dependency-graph,flashbots/mev-boost-relay,2025-10-23T10:16:01.339165+00:00,0.00080275
gg24,dev,flashbots/mev-boost-relay,deepfunding/dependency-graph,flashbots/mev-boost-relay,2025-10-23T10:16:01.347846+00:00,0.00080275
gg24,builder,blockscout/blockscout,deepfunding/dependency-graph,blockscout/blockscout,2025-10-23T10:16:01.422452+00:00,0.000672
gg24,ethereum-dev,shazow/whatsabi,deepfunding/dependency-graph,shazow/whatsabi,2025-10-23T10:16:01.437233+00:00,0.0008035
gg24,senior-dev,shazow/whatsabi,deepfunding/dependency-graph,shazow/whatsabi,2025-10-23T10:16:01.525229+00:00,0.000932
gg24,senior-dev,ethereum/web3.py,deepfunding/dependency-graph,ethereum/web3.py,2025-10-23T10:16:01.811216+00:00,0.00092725
gg24,founder,safe-global/safe-smart-account,deepfunding/dependency-graph,safe-global/safe-smart-account,2025-10-23T10:16:01.841903+00:00,0.00079925
gg24,ethereum-dev,ethereum/web3.py,deepfunding/dependency-graph,ethereum/web3.py,2025-10-23T10:16:01.865935+00:00,0.00079875
gg24,builder,ipsilon/evmone,deepfunding/dependency-graph,ipsilon/evmone,2025-10-23T10:16:01.909095+00:00,0.0009245
gg24,founder,ipsilon/evmone,deepfunding/dependency-graph,ipsilon/evmone,2025-10-23T10:16:02.000708+00:00,0.0005425
gg24,ethereum-dev,deepfunding/dependency-graph,LFDT-web3j/web3j,LFDT-web3j/web3j,2025-10-23T10:16:02.129796+00:00,0.000930
gg24,senior-dev,deepfunding/dependency-graph,ApeWorX/ape,ApeWorX/ape,2025-10-23T10:16:02.245760+00:00,0.000928
gg24,ethereum-dev,safe-global/safe-smart-account,deepfunding/dependency-graph,safe-global/safe-smart-account,2025-10-23T10:16:02.249302+00:00,0.00079925
gg24,senior-dev,deepfunding/dependency-graph,Consensys/gnark-crypto,Consensys/gnark-crypto,2025-10-23T10:16:02.372537+00:00,0.000811
gg24,founder,deepfunding/dependency-graph,wevm/viem,wevm/viem,2025-10-23T10:16:02.523778+00:00,0.00092575
gg24,dev,deepfunding/dependency-graph,wevm/viem,wevm/viem,2025-10-23T10:16:02.563305+00:00,0.00092625
gg24,founder,deepfunding/dependency-graph,dl-solarity/solidity-lib,deepfunding/dependency-graph,2025-10-23T10:16:02.811078+00:00,0.00105575
gg24,founder,deepfunding/dependency-graph,0xMiden/miden-vm,0xMiden/miden-vm,2025-10-23T10:16:02.871668+00:00,0.00105625
gg24,senior-dev,deepfunding/dependency-graph,wevm/viem,wevm/viem,2025-10-23T10:16:02.883158+00:00,0.00092625
gg24,meta,deepfunding/dependency-graph,lambdaclass/lambda_ethereum_consensus,deepfunding/dependency-graph,2025-10-23T10:16:02.897527+00:00,0.00093025
gg24,builder,deepfunding/dependency-graph,lambdaclass/lambda_ethereum_consensus,deepfunding/dependency-graph,2025-10-23T10:16:02.997135+00:00,0.0009305
gg24,ethereum-dev,deepfunding/dependency-graph,wevm/viem,wevm/viem,2025-10-23T10:16:03.208072+00:00,0.00105375
gg24,meta,deepfunding/dependency-graph,LFDT-web3j/web3j,LFDT-web3j/web3j,2025-10-23T10:16:03.215286+00:00,0.00067175
gg24,meta,deepfunding/dependency-graph,ApeWorX/ape,ApeWorX/ape,2025-10-23T10:16:03.242935+00:00,0.00079725
gg24,ethereum-dev,deepfunding/dependency-graph,Consensys/gnark-crypto,Consensys/gnark-crypto,2025-10-23T10:16:03.370032+00:00,0.0009385
gg24,builder,deepfunding/dependency-graph,Vectorized/solady,Vectorized/solady,2025-10-23T10:16:03.466774+00:00,0.00092375
gg24,meta,deepfunding/dependency-graph,OffchainLabs/stylus-sdk-rs,OffchainLabs/stylus-sdk-rs,2025-10-23T10:16:03.516799+00:00,0.000927
gg24,meta,shazow/whatsabi,deepfunding/dependency-graph,shazow/whatsabi,2025-10-23T10:16:03.620789+00:00,0.00105725
gg24,dev,deepfunding/dependency-graph,LFDT-web3j/web3j,LFDT-web3j/web3j,2025-10-23T10:16:03.639058+00:00,0.0010585
gg24,ethereum-dev,deepfunding/dependency-graph,OffchainLabs/stylus-sdk-rs,deepfunding/dependency-graph,2025-10-23T10:16:03.705977+00:00,0.00118525
gg24,dev,deepfunding/dependency-graph,dl-solarity/solidity-lib,deepfunding/dependency-graph,2025-10-23T10:16:03.721141+00:00,0.00118425
gg24,founder,deepfunding/dependency-graph,Vectorized/solady,Vectorized/solady,2025-10-23T10:16:03.734159+00:00,0.00118175
gg24,ethereum-dev,flashbots/mev-boost-relay,deepfunding/dependency-graph,flashbots/mev-boost-relay,2025-10-23T10:16:03.743153+00:00,0.00105825
gg24,builder,smartcontracts/simple-optimism-node,deepfunding/dependency-graph,smartcontracts/simple-optimism-node,2025-10-23T10:16:03.747093+00:00,0.00092625
gg24,founder,ethereum/web3.py,deepfunding/dependency-graph,ethereum/web3.py,2025-10-23T10:16:03.894439+00:00,0.00118275
gg24,founder,smartcontracts/simple-optimism-node,deepfunding/dependency-graph,smartcontracts/simple-optimism-node,2025-10-23T10:16:03.976030+00:00,0.00092825
gg24,ethereum-dev,deepfunding/dependency-graph,ApeWorX/ape,ApeWorX/ape,2025-10-23T10:16:04.007842+00:00,0.0010555
gg24,meta,smartcontracts/simple-optimism-node,deepfunding/dependency-graph,deepfunding/dependency-graph,2025-10-23T10:16:04.013573+00:00,0.000926
gg24,ethereum-dev,deepfunding/dependency-graph,Vectorized/solady,Vectorized/solady,2025-10-23T10:16:04.018992+00:00,0.00118175
