competition_id,method,rank,item,weight
gg24,huber-log,1,argotorg/solidity,0.012320210721147586
gg24,huber-log,2,ethereum/EIPs,0.012233844752497825
gg24,huber-log,3,OpenZeppelin/openzeppelin-contracts,0.012225314064096805
gg24,huber-log,4,ethereum/go-ethereum,0.012149891936765978
gg24,huber-log,5,ethereum/consensus-specs,0.012089432386596908
gg24,huber-log,6,NomicFoundation/hardhat,0.012035971580546341
gg24,huber-log,7,ethers-io/ethers.js,0.011979649343032854
gg24,huber-log,8,OffchainLabs/prysm,0.011953506268498873
gg24,huber-log,9,supranational/blst,0.01184591539948523
gg24,huber-log,10,ethereum/execution-apis,0.011836931206697567
gg24,huber-log,11,foundry-rs/foundry,0.011831287163759394
gg24,huber-log,12,sigp/lighthouse,0.011821290811919058
gg24,huber-log,13,erigontech/erigon,0.01181605008195096
gg24,huber-log,14,NethermindEth/nethermind,0.011763153684946695
gg24,huber-log,15,remix-project-org/remix-project,0.01171777106360784
gg24,huber-log,16,flashbots/mev-boost,0.011599957860115038
gg24,huber-log,17,ethereum/web3.py,0.01155057198405859
gg24,huber-log,18,Consensys/teku,0.011471955466502306
gg24,huber-log,19,hyperledger/besu,0.011330234826561706
gg24,huber-log,20,libp2p/libp2p,0.011288640239114103
gg24,huber-log,21,flashbots/mev-boost-relay,0.011260971026394777
gg24,huber-log,22,wevm/viem,0.011257460747140043
gg24,huber-log,23,argotorg/sourcify,0.011151637576101658
gg24,huber-log,24,ChainSafe/lodestar,0.01112211677507278
gg24,huber-log,25,wighawag/hardhat-deploy,0.011099472824375718
gg24,huber-log,26,safe-global/safe-smart-account,0.011097406524609783
gg24,huber-log,27,ethereum/js-ethereum-cryptography,0.011094379761819222
gg24,huber-log,28,paradigmxyz/reth,0.011094327478370039
gg24,huber-log,29,ethereum/py_ecc,0.01108551094554476
gg24,huber-log,30,paulmillr/noble-curves,0.01103532742638278
gg24,huber-log,31,vyperlang/vyper,0.01099295047504767
gg24,huber-log,32,herumi/mcl,0.010969326239130795
gg24,huber-log,33,blockscout/blockscout,0.010964549198231114
gg24,huber-log,34,ipsilon/evmone,0.010929565290437449
gg24,huber-log,35,LFDT-web3j/web3j,0.010853938857340883
gg24,huber-log,36,l2beat/l2beat,0.010713778634692736
gg24,huber-log,37,ethereum-lists/chains,0.010713337819797464
gg24,huber-log,38,eth-infinitism/account-abstraction,0.01070311733363982
gg24,huber-log,39,scaffold-eth/scaffold-eth-2,0.01068466505539776
gg24,huber-log,40,arkworks-rs/algebra,0.010605489049964896
gg24,huber-log,41,Vectorized/solady,0.01054717202434022
gg24,huber-log,42,status-im/nimbus-eth2,0.010463728780715676
gg24,huber-log,43,protofire/solhint,0.010460156096770513
gg24,huber-log,44,taikoxyz/taiko-mono,0.010449121905970592
gg24,huber-log,45,erigontech/silkworm,0.010444926467884478
gg24,huber-log,46,Consensys/gnark-crypto,0.010439428450787198
gg24,huber-log,47,flashbots/rbuilder,0.01042666671523957
gg24,huber-log,48,Nethereum/Nethereum,0.010424839584666024
gg24,huber-log,49,argotorg/hevm,0.010290754559416174
gg24,huber-log,50,DefiLlama/DefiLlama-Adapters,0.010243704375275567
gg24,huber-log,51,Plonky3/Plonky3,0.010168535949219248
gg24,huber-log,52,ChainSafe/bls,0.010130183041842338
gg24,huber-log,53,ApeWorX/ape,0.010084491705972469
gg24,huber-log,54,ethstaker/eth-docker,0.01006419190971201
gg24,huber-log,55,Certora/CertoraProver,0.010043446586269308
gg24,huber-log,56,DefiLlama/chainlist,0.010026782091863216
gg24,huber-log,57,dappnode/DAppNode,0.009888794808411665
gg24,huber-log,58,intellij-solidity/intellij-solidity,0.009888476948218147
gg24,huber-log,59,wealdtech/ethdo,0.009799721033344406
gg24,huber-log,60,succinctlabs/sp1,0.00972331149031558
gg24,huber-log,61,lambdaclass/lambdaworks,0.009714770906656192
gg24,huber-log,62,a16z/helios,0.00969592776963282
gg24,huber-log,63,TrueBlocks/trueblocks-core,0.009607484318462206
gg24,huber-log,64,ethpandaops/ethereum-helm-charts,0.00957977744674915
gg24,huber-log,65,shazow/whatsabi,0.00957267405449284
gg24,huber-log,66,succinctlabs/op-succinct,0.009532145025380764
gg24,huber-log,67,smartcontracts/simple-optimism-node,0.009518974722480453
gg24,huber-log,68,skalenetwork/libBLS,0.009517239969911221
gg24,huber-log,69,EspressoSystems/jellyfish,0.009477829414254992
gg24,huber-log,70,0xMiden/miden-vm,0.00937397744506328
gg24,huber-log,71,alloy-rs/alloy,0.009319594429845144
gg24,huber-log,72,argotorg/fe,0.00930226286634083
gg24,huber-log,73,lambdaclass/ethrex,0.0092907258090011
gg24,huber-log,74,ethpandaops/ethereum-package,0.009277286841938888
gg24,huber-log,75,NethermindEth/juno,0.009266131074038664
gg24,huber-log,76,a16z/halmos,0.009248805589360958
gg24,huber-log,77,grandinetech/grandine,0.009244755893783879
gg24,huber-log,78,otterscan/otterscan,0.0092428566138833
gg24,huber-log,79,holiman/goevmlab,0.009221824030107278
gg24,huber-log,80,Cyfrin/aderyn,0.009215557927927739
gg24,huber-log,81,Commit-Boost/commit-boost-client,0.009214119789797593
gg24,huber-log,82,succinctlabs/rsp,0.009125032635910487
gg24,huber-log,83,OffchainLabs/stylus-sdk-rs,0.009105533110434447
gg24,huber-log,84,edb-rs/edb,0.009098944049911585
gg24,huber-log,85,evmts/tevm-monorepo,0.008988551187478338
gg24,huber-log,86,aestus-relay/mev-boost-relay,0.008951499922447209
gg24,huber-log,87,ethstaker/ethstaker-deposit-cli,0.008945048544162308
gg24,huber-log,88,vyperlang/titanoboa,0.00894114749940106
gg24,huber-log,89,risc0/risc0-ethereum,0.008939796929334762
gg24,huber-log,90,ethpandaops/checkpointz,0.008888924101664211
gg24,huber-log,91,powdr-labs/powdr,0.00886504380312719
gg24,huber-log,92,dl-solarity/solidity-lib,0.008831140036461864
gg24,huber-log,93,swiss-knife-xyz/swiss-knife,0.008816499772972008
gg24,huber-log,94,axiom-crypto/snark-verifier,0.008776420759607242
gg24,huber-log,95,ethdebug/format,0.008712757702792392
gg24,huber-log,96,lambdaclass/lambda_ethereum_consensus,0.00869158484700145
gg24,huber-log,97,argotorg/act,0.008588008750556096
