competition_id,method,rank,item,weight
gg24,pagerank,1,ethereum/EIPs,0.2441461936560629
gg24,pagerank,2,argotorg/solidity,0.18984556495097007
gg24,pagerank,3,ethereum/go-ethereum,0.15260517605388743
gg24,pagerank,4,OpenZeppelin/openzeppelin-contracts,0.024631376740942318
gg24,pagerank,5,ethereum/consensus-specs,0.01669000962659776
gg24,pagerank,6,NomicFoundation/hardhat,0.01661894541849603
gg24,pagerank,7,ethers-io/ethers.js,0.016356808198215406
gg24,pagerank,8,OffchainLabs/prysm,0.012760318109538779
gg24,pagerank,9,supranational/blst,0.011254130325047053
gg24,pagerank,10,foundry-rs/foundry,0.011234050555997592
gg24,pagerank,11,sigp/lighthouse,0.01048611051994618
gg24,pagerank,12,erigontech/erigon,0.010454256808938236
gg24,pagerank,13,ethereum/execution-apis,0.009638578288960722
gg24,pagerank,14,remix-project-org/remix-project,0.009189615587695302
gg24,pagerank,15,NethermindEth/nethermind,0.008917361261892026
gg24,pagerank,16,flashbots/mev-boost,0.007462057732668375
gg24,pagerank,17,ethereum/web3.py,0.007225244937494334
gg24,pagerank,18,LFDT-web3j/web3j,0.0071799253438168615
gg24,pagerank,19,Consensys/teku,0.006480658526771336
gg24,pagerank,20,libp2p/libp2p,0.006409168232168228
gg24,pagerank,21,wevm/viem,0.005749946948224696
gg24,pagerank,22,hyperledger/besu,0.00564415560934548
gg24,pagerank,23,argotorg/sourcify,0.005306091089131317
gg24,pagerank,24,flashbots/mev-boost-relay,0.0052023388461345885
gg24,pagerank,25,ethereum/js-ethereum-cryptography,0.005042433011366412
gg24,pagerank,26,paradigmxyz/reth,0.005000626764635812
gg24,pagerank,27,ethereum/py_ecc,0.004921117691151872
gg24,pagerank,28,paulmillr/noble-curves,0.004905851803787374
gg24,pagerank,29,ChainSafe/lodestar,0.004730997747964563
gg24,pagerank,30,vyperlang/vyper,0.004720926474558802
gg24,pagerank,31,herumi/mcl,0.004694747776660573
gg24,pagerank,32,blockscout/blockscout,0.004655990044018736
gg24,pagerank,33,wighawag/hardhat-deploy,0.0046163612823286355
gg24,pagerank,34,safe-global/safe-smart-account,0.004436016626377142
gg24,pagerank,35,ipsilon/evmone,0.004342598709119873
gg24,pagerank,36,eth-infinitism/account-abstraction,0.003945609995717759
gg24,pagerank,37,ethereum-lists/chains,0.003929298301894006
gg24,pagerank,38,scaffold-eth/scaffold-eth-2,0.0038299920536912584
gg24,pagerank,39,l2beat/l2beat,0.003781763078024125
gg24,pagerank,40,Vectorized/solady,0.0035918647036447195
gg24,pagerank,41,arkworks-rs/algebra,0.003440547370917664
gg24,pagerank,42,Consensys/gnark-crypto,0.003280710944480875
gg24,pagerank,43,protofire/solhint,0.0032647845792133693
gg24,pagerank,44,status-im/nimbus-eth2,0.003250738199751879
gg24,pagerank,45,erigontech/silkworm,0.003241201621400396
gg24,pagerank,46,flashbots/rbuilder,0.0032272448713011994
gg24,pagerank,47,taikoxyz/taiko-mono,0.003144493525553938
gg24,pagerank,48,Nethereum/Nethereum,0.0031422007025628607
gg24,pagerank,49,argotorg/hevm,0.00292490326227461
gg24,pagerank,50,DefiLlama/DefiLlama-Adapters,0.002814763814168023
gg24,pagerank,51,Plonky3/Plonky3,0.00275901592444348
gg24,pagerank,52,ChainSafe/bls,0.002750600282194805
gg24,pagerank,53,Certora/CertoraProver,0.002635601087654127
gg24,pagerank,54,ethstaker/eth-docker,0.002631024429708592
gg24,pagerank,55,ApeWorX/ape,0.002625734380574898
gg24,pagerank,56,dappnode/DAppNode,0.002524967972865102
gg24,pagerank,57,DefiLlama/chainlist,0.0024835415607308573
gg24,pagerank,58,intellij-solidity/intellij-solidity,0.002383375264785244
gg24,pagerank,59,lambdaclass/lambdaworks,0.002293786817323312
gg24,pagerank,60,wealdtech/ethdo,0.0022885053808583996
gg24,pagerank,61,succinctlabs/sp1,0.0022698626362238706
gg24,pagerank,62,a16z/helios,0.0022371050855331614
gg24,pagerank,63,TrueBlocks/trueblocks-core,0.002211280727986856
gg24,pagerank,64,succinctlabs/op-succinct,0.0021506876771639678
gg24,pagerank,65,smartcontracts/simple-optimism-node,0.002136686247304216
gg24,pagerank,66,skalenetwork/libBLS,0.0021351824830928025
gg24,pagerank,67,shazow/whatsabi,0.0021080172812315873
gg24,pagerank,68,ethpandaops/ethereum-helm-charts,0.002097670662229942
gg24,pagerank,69,EspressoSystems/jellyfish,0.002064511354265416
gg24,pagerank,70,0xMiden/miden-vm,0.001988412340478441
gg24,pagerank,71,lambdaclass/ethrex,0.0019804396318065377
gg24,pagerank,72,alloy-rs/alloy,0.001965126727888363
gg24,pagerank,73,grandinetech/grandine,0.0019644899809219394
gg24,pagerank,74,a16z/halmos,0.001952864325146164
gg24,pagerank,75,argotorg/fe,0.0019466913173012091
gg24,pagerank,76,NethermindEth/juno,0.0019316591434080938
gg24,pagerank,77,otterscan/otterscan,0.0019230277318080656
gg24,pagerank,78,Cyfrin/aderyn,0.0019205154534809546
gg24,pagerank,79,Commit-Boost/commit-boost-client,0.0019127572054786373
gg24,pagerank,80,ethpandaops/ethereum-package,0.0018938725123883223
gg24,pagerank,81,holiman/goevmlab,0.0018830352649564814
gg24,pagerank,82,edb-rs/edb,0.0018777912435705246
gg24,pagerank,83,OffchainLabs/stylus-sdk-rs,0.0018692574171964276
gg24,pagerank,84,succinctlabs/rsp,0.001845939023214588
gg24,pagerank,85,aestus-relay/mev-boost-relay,0.0018001254934432763
gg24,pagerank,86,ethstaker/ethstaker-deposit-cli,0.001786543351802865
gg24,pagerank,87,evmts/tevm-monorepo,0.0017514567131892917
gg24,pagerank,88,vyperlang/titanoboa,0.0017488485020839344
gg24,pagerank,89,ethpandaops/checkpointz,0.0017301566415969414
gg24,pagerank,90,risc0/risc0-ethereum,0.0017276801417731662
gg24,pagerank,91,dl-solarity/solidity-lib,0.001683633019225274
gg24,pagerank,92,powdr-labs/powdr,0.0016835465949822108
gg24,pagerank,93,axiom-crypto/snark-verifier,0.001657616535894119
gg24,pagerank,94,swiss-knife-xyz/swiss-knife,0.0016394778409945278
gg24,pagerank,95,ethdebug/format,0.0016216816250756339
gg24,pagerank,96,lambdaclass/lambda_ethereum_consensus,0.0015975667079222596
gg24,pagerank,97,argotorg/act,0.00156276193129146
