competition_id,juror_id,item_a,item_b,winner,comparison_created_at,comparison_cost
gg24,dev,ethereum/js-ethereum-cryptography,shazow/whatsabi,ethereum/js-ethereum-cryptography,2025-10-21T14:28:07.165117+00:00,0.000558
gg24,dev,dusk-network/Poseidon252,lambdaclass/rex,dusk-network/Poseidon252,2025-10-21T14:28:07.392301+00:00,0.00080875
gg24,dev,growthepie/gtp-frontend,succinctlabs/rsp,succinctlabs/rsp,2025-10-21T14:28:07.562452+00:00,0.00068275
gg24,dev,Elefria-Labs/evm-tools,iden3/snarkjs,iden3/snarkjs,2025-10-21T14:28:07.615815+00:00,0.001064
gg24,dev,iggy-social/iggy-social-frontend,serenita-org/vero,serenita-org/vero,2025-10-21T14:28:07.761051+00:00,0.0010685
gg24,dev,dl-solarity/solidity-lib,triplewz/poseidon,dl-solarity/solidity-lib,2025-10-21T14:28:07.777419+00:00,0.0008085
gg24,dev,corpus-core/colibri-stateless,succinctlabs/sp1,succinctlabs/sp1,2025-10-21T14:28:08.143414+00:00,0.000684
gg24,dev,BuidlGuidl/buidlguidl-client,gattaca-com/helix,BuidlGuidl/buidlguidl-client,2025-10-21T14:28:08.190671+00:00,0.001064
gg24,dev,flashbots/rbuilder,migalabs/goteth,flashbots/rbuilder,2025-10-21T14:28:08.255707+00:00,0.00094075
gg24,dev,iden3/snarkjs,succinctlabs/op-succinct,iden3/snarkjs,2025-10-21T14:28:08.517092+00:00,0.0009395
gg24,dev,evmts/guillotine,ProjectZKM/zkm-prover,evmts/guillotine,2025-10-21T14:28:08.533182+00:00,0.001065
gg24,dev,kamikazebr/owner-sync-safe,LFDT-web3j/web3j,LFDT-web3j/web3j,2025-10-21T14:28:08.549083+00:00,0.000937
gg24,dev,growthepie/gtp-frontend,openlabelsinitiative/OLI,openlabelsinitiative/OLI,2025-10-21T14:28:08.690869+00:00,0.00119225
gg24,dev,circuitscan/circuitscan,jolly-roger-eth/ethereum-indexer,jolly-roger-eth/ethereum-indexer,2025-10-21T14:28:08.707231+00:00,0.0009405
gg24,dev,ponkila/HomestakerOS,smartcontracts/simple-optimism-node,smartcontracts/simple-optimism-node,2025-10-21T14:28:08.832459+00:00,0.000811
gg24,dev,dusk-network/Poseidon252,succinctlabs/network,dusk-network/Poseidon252,2025-10-21T14:28:08.990715+00:00,0.000942
gg24,dev,lovesh/bulletproofs-r1cs-gadgets,Zokrates/ZoKrates,Zokrates/ZoKrates,2025-10-21T14:28:09.108628+00:00,0.000942
gg24,dev,easpulse/easpulse.com,NethermindEth/Forta-Agents,NethermindEth/Forta-Agents,2025-10-21T14:28:09.230799+00:00,0.000943
gg24,dev,growthepie/gtp-frontend,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T14:28:09.702025+00:00,0.0009425
gg24,dev,openvm-org/stark-backend,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T14:28:09.734587+00:00,0.00145425
gg24,dev,Cyfrin/aderyn,openintentsframework/oif-solver,Cyfrin/aderyn,2025-10-21T14:28:09.767792+00:00,0.000940
gg24,dev,dappnode/DAppNode,open-rpc/client-js,dappnode/DAppNode,2025-10-21T14:28:09.785721+00:00,0.0010625
gg24,dev,Blobscan/blobscan,growthepie/gtp-frontend,Blobscan/blobscan,2025-10-21T14:28:09.816045+00:00,0.000936
gg24,dev,Blobscan/blobscan,gattaca-com/helix,Blobscan/blobscan,2025-10-21T14:28:09.864081+00:00,0.001189
gg24,dev,pcaversaccio/safe-tx-hashes-util,TaceoLabs/co-snarks,TaceoLabs/co-snarks,2025-10-21T14:28:09.898076+00:00,0.0009465
gg24,dev,boundless-xyz/steel,otterscan/otterscan,otterscan/otterscan,2025-10-21T14:28:10.005811+00:00,0.00093975
gg24,dev,keep-starknet-strange/poseidon-rs,wighawag/hardhat-deploy,wighawag/hardhat-deploy,2025-10-21T14:28:10.279106+00:00,0.00106725
gg24,dev,0xPolygonHermez/pil2-proofman,EspressoSystems/jellyfish,EspressoSystems/jellyfish,2025-10-21T14:28:10.309728+00:00,0.00119475
gg24,dev,flashbots/relay-specs,han0110/plonkish,flashbots/relay-specs,2025-10-21T14:28:10.352845+00:00,0.001317
gg24,dev,ConsenSysDiligence/sol-dbg,wighawag/clones-with-immutable-args,wighawag/clones-with-immutable-args,2025-10-21T14:28:10.399272+00:00,0.00093925
gg24,dev,Cyfrin/aderyn,shazow/whatsabi,shazow/whatsabi,2025-10-21T14:28:10.430011+00:00,0.00106875
gg24,dev,flashbots/mev-boost-relay,open-rpc/client-js,flashbots/mev-boost-relay,2025-10-21T14:28:10.597123+00:00,0.00093825
gg24,dev,ritual-net/infernet-sdk,Verified-zkEVM/ArkLib,Verified-zkEVM/ArkLib,2025-10-21T14:28:10.812965+00:00,0.00132275
