competition_id,juror_id,item_a,item_b,winner,comparison_created_at,comparison_cost
gg24,meta,BuidlGuidl/buidlguidl-client,growthepie/gtp-dna,BuidlGuidl/buidlguidl-client,2025-10-21T17:17:33.376249+00:00,0.0005535
gg24,meta,PolyhedraZK/Expander,wealdtech/ethdo,wealdtech/ethdo,2025-10-21T17:17:33.963554+00:00,0.00055025
gg24,meta,circuitscan/circuitscan,dusk-network/Poseidon252,dusk-network/Poseidon252,2025-10-21T17:17:34.299884+00:00,0.000679
gg24,meta,Raiders0786/digibastion,TobiWo/eth-duties,TobiWo/eth-duties,2025-10-21T17:17:34.336217+00:00,0.000687
gg24,meta,3loop/loop-decoder,Recon-Fuzz/recon-extension,3loop/loop-decoder,2025-10-21T17:17:34.439250+00:00,0.0006875
gg24,meta,rollup-fortress/uncensored,simplito/elliptic-php,simplito/elliptic-php,2025-10-21T17:17:34.596113+00:00,0.000688
gg24,meta,ethereum/js-ethereum-cryptography,NethermindEth/sedge,ethereum/js-ethereum-cryptography,2025-10-21T17:17:34.612607+00:00,0.000553
gg24,meta,blockscout/blockscout,gattaca-com/helix,blockscout/blockscout,2025-10-21T17:17:34.628746+00:00,0.00067825
gg24,meta,3loop/loop-decoder,Consensys/gnark-crypto,Consensys/gnark-crypto,2025-10-21T17:17:34.707138+00:00,0.000818
gg24,meta,ethereum/js-ethereum-cryptography,Lay3rLabs/WAVS,ethereum/js-ethereum-cryptography,2025-10-21T17:17:34.770381+00:00,0.000808
gg24,meta,LFDT-web3j/web3j,rollup-fortress/uncensored,LFDT-web3j/web3j,2025-10-21T17:17:34.801619+00:00,0.000683
gg24,meta,dl-solarity/solidity-lib,flashbots/rbuilder,flashbots/rbuilder,2025-10-21T17:17:34.893160+00:00,0.00080875
gg24,meta,AgnopraxLab/D2PFuzz,flashbots/rbuilder,flashbots/rbuilder,2025-10-21T17:17:34.928175+00:00,0.00068325
gg24,meta,ingonyama-zk/poseidon-hash,Lay3rLabs/WAVS,ingonyama-zk/poseidon-hash,2025-10-21T17:17:35.177093+00:00,0.00081125
gg24,meta,lambdaclass/ethrex,taikoxyz/raiko,lambdaclass/ethrex,2025-10-21T17:17:35.258760+00:00,0.0009435
gg24,meta,lambdaclass/lambdaworks,lighthouse-web3/lighthouse-package,lambdaclass/lambdaworks,2025-10-21T17:17:35.329022+00:00,0.0008155
gg24,meta,deficollective/defiscan,ephemery-testnet/ephemery-genesis,deficollective/defiscan,2025-10-21T17:17:35.384511+00:00,0.000937
gg24,meta,openlabelsinitiative/OLI,taikoxyz/taiko-mono,taikoxyz/taiko-mono,2025-10-21T17:17:35.553130+00:00,0.000937
gg24,meta,0xandee/noir-playground,arnaucube/poseidon-rs,arnaucube/poseidon-rs,2025-10-21T17:17:35.648038+00:00,0.00093625
gg24,meta,blockblaz/zeam,brevis-network/Pico-zkCoprocessor,blockblaz/zeam,2025-10-21T17:17:35.680750+00:00,0.0008065
gg24,meta,NethermindEth/juno,Raiders0786/digibastion,NethermindEth/juno,2025-10-21T17:17:35.819349+00:00,0.0006855
gg24,meta,Elefria-Labs/evm-tools,taikoxyz/taiko-mono,taikoxyz/taiko-mono,2025-10-21T17:17:35.915057+00:00,0.00093675
gg24,meta,ethereum-attestation-service/eas-contracts,ethereum/js-ethereum-cryptography,ethereum/js-ethereum-cryptography,2025-10-21T17:17:35.990863+00:00,0.00093775
gg24,meta,protofire/solhint,ritual-net/infernet-sdk,protofire/solhint,2025-10-21T17:17:36.075266+00:00,0.00080875
gg24,meta,EspressoSystems/jellyfish,flashbots/mev-boost,flashbots/mev-boost,2025-10-21T17:17:36.158409+00:00,0.000938
