competition_id,method,rank,item,weight
gg24,pagerank,1,indutny/elliptic,0.054101330389860806
gg24,pagerank,2,flashbots/mev-boost,0.04722168341960536
gg24,pagerank,3,supranational/blst,0.04477733085778195
gg24,pagerank,4,ethereum/js-ethereum-cryptography,0.04444261930034169
gg24,pagerank,5,iden3/snarkjs,0.03876112710872984
gg24,pagerank,6,libp2p/libp2p,0.03851889319494712
gg24,pagerank,7,wighawag/hardhat-deploy,0.038456532625314684
gg24,pagerank,8,ethereum/py_ecc,0.02926316845030599
gg24,pagerank,9,paulmillr/noble-curves,0.02851270848930289
gg24,pagerank,10,herumi/bls,0.027904969770531824
gg24,pagerank,11,flashbots/mev-boost-relay,0.022900799837292117
gg24,pagerank,12,herumi/mcl,0.022701006273573635
gg24,pagerank,13,LFDT-web3j/web3j,0.022259936742429404
gg24,pagerank,14,scipr-lab/libsnark,0.01832517130984212
gg24,pagerank,15,blockscout/blockscout,0.01690378705720859
gg24,pagerank,16,Zokrates/ZoKrates,0.016802569225465757
gg24,pagerank,17,arkworks-rs/algebra,0.01547460519945693
gg24,pagerank,18,iden3/circomlib,0.013230419171908727
gg24,pagerank,19,Vectorized/solady,0.012731599684052705
gg24,pagerank,20,taikoxyz/taiko-mono,0.012324844301928765
gg24,pagerank,21,w3f/bls,0.011965686051086711
gg24,pagerank,22,protofire/solhint,0.011800388505441434
gg24,pagerank,23,flashbots/rbuilder,0.011421857528999331
gg24,pagerank,24,DefiLlama/DefiLlama-Adapters,0.011286468673179256
gg24,pagerank,25,orbitdb/orbitdb,0.010817037903166985
gg24,pagerank,26,flashbots/relay-specs,0.010708334919227284
gg24,pagerank,27,l2beat/l2beat,0.009251689520783686
gg24,pagerank,28,DefiLlama/chainlist,0.00907422396751207
gg24,pagerank,29,Plonky3/Plonky3,0.00900522022155381
gg24,pagerank,30,Consensys/gnark-crypto,0.008517262998525192
gg24,pagerank,31,otterscan/otterscan,0.007461840129674244
gg24,pagerank,32,shazow/whatsabi,0.007361808284736591
gg24,pagerank,33,succinctlabs/sp1,0.0072442726821191124
gg24,pagerank,34,arkworks-rs/r1cs-std,0.006235650582370292
gg24,pagerank,35,Cyfrin/aderyn,0.006203197543025228
gg24,pagerank,36,ChainSafe/bls,0.006181932871505351
gg24,pagerank,37,ethstaker/eth-docker,0.006138793347134569
gg24,pagerank,38,skalenetwork/libBLS,0.006016336408412669
gg24,pagerank,39,Certora/CertoraProver,0.005840297264918202
gg24,pagerank,40,wighawag/clones-with-immutable-args,0.004977800436702889
gg24,pagerank,41,dappnode/DAppNode,0.004458003375437688
gg24,pagerank,42,wealdtech/ethdo,0.004456773346998404
gg24,pagerank,43,lambdaclass/ethrex,0.00428249566839236
gg24,pagerank,44,TrueBlocks/trueblocks-core,0.004239133736381855
gg24,pagerank,45,intellij-solidity/intellij-solidity,0.004054177098429478
gg24,pagerank,46,NethermindEth/sedge,0.003969300190041263
gg24,pagerank,47,EspressoSystems/jellyfish,0.00377580687246288
gg24,pagerank,48,smartcontracts/simple-optimism-node,0.003549018347949214
gg24,pagerank,49,lambdaclass/lambdaworks,0.0033931647448974555
gg24,pagerank,50,aestus-relay/mev-boost-relay,0.0033895590546019027
gg24,pagerank,51,dusk-network/Poseidon252,0.003251538237630841
gg24,pagerank,52,CryptoExperts/poseidon,0.0032173361419380667
gg24,pagerank,53,open-rpc/client-js,0.003161207262780927
gg24,pagerank,54,matter-labs/solx,0.003148669366283035
gg24,pagerank,55,a16z/halmos,0.0031344739123966166
gg24,pagerank,56,ethereum-attestation-service/eas-contracts,0.0031056683623353456
gg24,pagerank,57,risc0/RustCrypto-elliptic-curves,0.0029280667662322595
gg24,pagerank,58,Commit-Boost/commit-boost-client,0.0029167835365708976
gg24,pagerank,59,OffchainLabs/stylus-sdk-rs,0.0029120351921098557
gg24,pagerank,60,succinctlabs/op-succinct,0.0028467577726413932
gg24,pagerank,61,NethermindEth/juno,0.0028280905714018947
gg24,pagerank,62,EspressoSystems/hyperplonk,0.0028165640505135978
gg24,pagerank,63,HorizenLabs/poseidon2,0.002815396232828616
gg24,pagerank,64,axiom-crypto/halo2-lib,0.002732944497794422
gg24,pagerank,65,iden3/go-iden3-crypto,0.002718169637670377
gg24,pagerank,66,holiman/goevmlab,0.002706049602075248
gg24,pagerank,67,NethermindEth/Forta-Agents,0.002660948124196648
gg24,pagerank,68,evmts/tevm-monorepo,0.0026337818987773043
gg24,pagerank,69,simplito/elliptic-php,0.0025137774822361625
gg24,pagerank,70,succinctlabs/rsp,0.002512507559961584
gg24,pagerank,71,0xMiden/miden-vm,0.0024996511563208524
gg24,pagerank,72,stake-house/eth-wizard,0.002490654300056755
