competition_id,method,rank,item,weight
gg24,huber-log,1,ethereum/js-ethereum-cryptography,0.011723082285795404
gg24,huber-log,2,wighawag/hardhat-deploy,0.011146137712257946
gg24,huber-log,3,indutny/elliptic,0.011045897790739069
gg24,huber-log,4,iden3/snarkjs,0.010987286561354536
gg24,huber-log,5,libp2p/libp2p,0.010963103644613083
gg24,huber-log,6,flashbots/mev-boost,0.010880398354348871
gg24,huber-log,7,ethereum/py_ecc,0.010720771484916607
gg24,huber-log,8,supranational/blst,0.010673185315362231
gg24,huber-log,9,herumi/mcl,0.01041950566713099
gg24,huber-log,10,Zokrates/ZoKrates,0.010323385480983367
gg24,huber-log,11,LFDT-web3j/web3j,0.010314963745565458
gg24,huber-log,12,flashbots/rbuilder,0.010135553004936173
gg24,huber-log,13,scipr-lab/libsnark,0.010134628564284232
gg24,huber-log,14,protofire/solhint,0.009984094854041472
gg24,huber-log,15,flashbots/mev-boost-relay,0.009966555462996674
gg24,huber-log,16,paulmillr/noble-curves,0.009932617773158764
gg24,huber-log,17,arkworks-rs/algebra,0.00975889354015692
gg24,huber-log,18,blockscout/blockscout,0.009744156774247613
gg24,huber-log,19,herumi/bls,0.009686065751698853
gg24,huber-log,20,taikoxyz/taiko-mono,0.009595378514834836
gg24,huber-log,21,Consensys/gnark-crypto,0.009558839451147815
gg24,huber-log,22,l2beat/l2beat,0.009497861265359116
gg24,huber-log,23,iden3/circomlib,0.009496450926665338
gg24,huber-log,24,Vectorized/solady,0.009256835455995168
gg24,huber-log,25,DefiLlama/chainlist,0.009100022870293102
gg24,huber-log,26,ethstaker/eth-docker,0.009079697671235579
gg24,huber-log,27,flashbots/relay-specs,0.009070829521545962
gg24,huber-log,28,DefiLlama/DefiLlama-Adapters,0.008953785110863272
gg24,huber-log,29,Plonky3/Plonky3,0.008718275157160406
gg24,huber-log,30,w3f/bls,0.008647101008130955
gg24,huber-log,31,intellij-solidity/intellij-solidity,0.008641663805971743
gg24,huber-log,32,Certora/CertoraProver,0.008529797247412813
gg24,huber-log,33,ChainSafe/bls,0.00828414395564088
gg24,huber-log,34,arkworks-rs/r1cs-std,0.008122459133189935
gg24,huber-log,35,dappnode/DAppNode,0.008076990123689709
gg24,huber-log,36,lambdaclass/lambdaworks,0.007586758831091861
gg24,huber-log,37,skalenetwork/libBLS,0.007522369733283079
gg24,huber-log,38,wighawag/clones-with-immutable-args,0.007507667132822182
gg24,huber-log,39,wealdtech/ethdo,0.007502589621317831
gg24,huber-log,40,shazow/whatsabi,0.007500922231666957
gg24,huber-log,41,NethermindEth/sedge,0.00748615452926125
gg24,huber-log,42,smartcontracts/simple-optimism-node,0.007401655365073005
gg24,huber-log,43,ethereum-attestation-service/eas-contracts,0.007248840099352677
gg24,huber-log,44,EspressoSystems/jellyfish,0.007170995585403801
gg24,huber-log,45,TrueBlocks/trueblocks-core,0.006921228929360311
gg24,huber-log,46,lambdaclass/ethrex,0.006874988907058403
gg24,huber-log,47,succinctlabs/sp1,0.0068526335144426555
gg24,huber-log,48,dusk-network/Poseidon252,0.006842051413517051
gg24,huber-log,49,orbitdb/orbitdb,0.006775647400932994
gg24,huber-log,50,succinctlabs/op-succinct,0.006630998069791394
gg24,huber-log,51,otterscan/otterscan,0.006623884456825712
gg24,huber-log,52,a16z/halmos,0.006560282186316611
gg24,huber-log,53,axiom-crypto/halo2-lib,0.0064820192339339
gg24,huber-log,54,EspressoSystems/hyperplonk,0.0064817818566262975
gg24,huber-log,55,Commit-Boost/commit-boost-client,0.006431445315966941
gg24,huber-log,56,NethermindEth/juno,0.006428497370542535
gg24,huber-log,57,Cyfrin/aderyn,0.0062794698346396085
gg24,huber-log,58,open-rpc/client-js,0.006263254502133378
gg24,huber-log,59,NethermindEth/Forta-Agents,0.006255170429212246
gg24,huber-log,60,0xMiden/miden-vm,0.006209823803574291
gg24,huber-log,61,holiman/goevmlab,0.006063919390751674
gg24,huber-log,62,evmts/tevm-monorepo,0.005965550256142856
gg24,huber-log,63,ethstaker/ethstaker-deposit-cli,0.0059296176414875505
gg24,huber-log,64,OffchainLabs/stylus-sdk-rs,0.0059009733932296575
gg24,huber-log,65,CryptoExperts/poseidon,0.005859044048868843
gg24,huber-log,66,succinctlabs/rsp,0.005850000371316935
gg24,huber-log,67,iden3/go-iden3-crypto,0.005844199575762968
gg24,huber-log,68,edb-rs/edb,0.00583429941236653
gg24,huber-log,69,risc0/risc0-ethereum,0.005777146223770409
gg24,huber-log,70,arnaucube/poseidon-rs,0.005761924378048294
gg24,huber-log,71,wealdtech/ethereal,0.0057347838213779615
gg24,huber-log,72,aestus-relay/mev-boost-relay,0.0056551398261437645
gg24,huber-log,73,HorizenLabs/poseidon2,0.005580648199215127
gg24,huber-log,74,powdr-labs/powdr,0.005541641866488369
gg24,huber-log,75,risc0/RustCrypto-elliptic-curves,0.005510958560209728
gg24,huber-log,76,ingonyama-zk/poseidon-hash,0.005460878927870587
gg24,huber-log,77,dl-solarity/solidity-lib,0.005456817615897961
gg24,huber-log,78,axiom-crypto/snark-verifier,0.005434625290841165
gg24,huber-log,79,witnet/elliptic-curve-solidity,0.005297851646659091
gg24,huber-log,80,stake-house/eth-wizard,0.0052974796267359426
gg24,huber-log,81,matter-labs/solx,0.005280339206949195
gg24,huber-log,82,simplito/elliptic-php,0.005164001215722731
gg24,huber-log,83,swiss-knife-xyz/swiss-knife,0.005139865943289325
gg24,huber-log,84,attestantio/dirk,0.005136830792150948
gg24,huber-log,85,0xPolygonHermez/zisk,0.005092775218868445
gg24,huber-log,86,OpenZeppelin/openzeppelin-relayer,0.005050161059056627
gg24,huber-log,87,jolly-roger-eth/ethereum-indexer,0.004927548583939912
gg24,huber-log,88,EOA-Blockchain-Labs/ethereumonarm,0.004899703313035041
gg24,huber-log,89,openvm-org/openvm,0.004821481976089811
gg24,huber-log,90,valida-xyz/valida,0.0047828449662387735
gg24,huber-log,91,attestantio/vouch,0.004763077711723259
gg24,huber-log,92,taikoxyz/raiko,0.0047569635078065185
gg24,huber-log,93,TaceoLabs/co-snarks,0.004686582904632557
gg24,huber-log,94,keep-starknet-strange/garaga,0.004653585527494545
gg24,huber-log,95,lambdaclass/cairo_native,0.004650120273407547
gg24,huber-log,96,pcaversaccio/snekmate,0.004637784493463238
gg24,huber-log,97,pcaversaccio/safe-tx-hashes-util,0.004630857423861916
gg24,huber-log,98,evmts/guillotine,0.004574616729244802
gg24,huber-log,99,q9f/eth.rb,0.00453907168102754
gg24,huber-log,100,Verified-zkEVM/ArkLib,0.004518145572814012
gg24,huber-log,101,risc0/zirgen,0.004429158481971319
gg24,huber-log,102,ReamLabs/ream,0.004396761276558579
gg24,huber-log,103,Verified-zkEVM/clean,0.004284398954632426
gg24,huber-log,104,ethui/ethui,0.00424576088172895
gg24,huber-log,105,HorizenOfficial/ginger-lib,0.0041345587239346735
gg24,huber-log,106,3loop/loop-decoder,0.004065959742532442
gg24,huber-log,107,han0110/plonkish,0.0040559552569831405
gg24,huber-log,108,serenita-org/vero,0.004050226064075455
gg24,huber-log,109,keep-starknet-strange/poseidon-rs,0.003984812084990236
gg24,huber-log,110,pawurb/mevlog-rs,0.003967356367507035
gg24,huber-log,111,coincashew/EthPillar,0.0038506709918712527
gg24,huber-log,112,Verified-zkEVM/VCV-io,0.0037905396958785678
gg24,huber-log,113,migalabs/goteth,0.003787077638262413
gg24,huber-log,114,Blobscan/blobscan,0.003769160629086522
gg24,huber-log,115,shamatar/poseidon_hash,0.0037670011981510696
gg24,huber-log,116,0xPolygonHermez/pil2-proofman,0.0037458771560790905
gg24,huber-log,117,stake-house/wagyu-key-gen,0.003731604275257575
gg24,huber-log,118,ProjectZKM/Ziren,0.003690902379423215
gg24,huber-log,119,succinctlabs/network,0.003673776915445494
gg24,huber-log,120,Lightprotocol/light-poseidon,0.0036179694711030424
gg24,huber-log,121,ConsenSysDiligence/sol-dbg,0.0035533222981153855
gg24,huber-log,122,openlabelsinitiative/OLI,0.0034747496255868736
gg24,huber-log,123,joshstevens19/rrelayer,0.003451692472221404
gg24,huber-log,124,PolyhedraZK/Expander,0.0034132528020852032
