competition_id,method,rank,item,weight
gg24,elo,1,flashbots/mev-boost,0.032577712500951546
gg24,elo,2,ethereum/py_ecc,0.022216859316046944
gg24,elo,3,libp2p/libp2p,0.021901341211808468
gg24,elo,4,ethereum/js-ethereum-cryptography,0.021607861601595967
gg24,elo,5,herumi/mcl,0.019762756660230828
gg24,elo,6,flashbots/mev-boost-relay,0.019121664954713243
gg24,elo,7,indutny/elliptic,0.01828321118531897
gg24,elo,8,LFDT-web3j/web3j,0.017827148560938845
gg24,elo,9,iden3/snarkjs,0.017574881732787102
gg24,elo,10,blockscout/blockscout,0.016905017519999233
gg24,elo,11,l2beat/l2beat,0.016897414870484753
gg24,elo,12,supranational/blst,0.016676766060304625
gg24,elo,13,DefiLlama/DefiLlama-Adapters,0.015539450349653046
gg24,elo,14,paulmillr/noble-curves,0.015370231306709656
gg24,elo,15,Zokrates/ZoKrates,0.01522983100595857
gg24,elo,16,arkworks-rs/algebra,0.014538855411024218
gg24,elo,17,iden3/circomlib,0.013779366044996577
gg24,elo,18,flashbots/rbuilder,0.0133089478006329
gg24,elo,19,taikoxyz/taiko-mono,0.01188324684369972
gg24,elo,20,scipr-lab/libsnark,0.011485563811315214
gg24,elo,21,wighawag/hardhat-deploy,0.011330033923196656
gg24,elo,22,Plonky3/Plonky3,0.011323500264728992
gg24,elo,23,flashbots/relay-specs,0.01095213081506489
gg24,elo,24,Vectorized/solady,0.010776753419091175
gg24,elo,25,herumi/bls,0.01035606684160662
gg24,elo,26,w3f/bls,0.010108478594161151
gg24,elo,27,protofire/solhint,0.010081925863965642
gg24,elo,28,succinctlabs/op-succinct,0.010008671084133223
gg24,elo,29,ChainSafe/bls,0.009937459221203225
gg24,elo,30,Consensys/gnark-crypto,0.009929198040413178
gg24,elo,31,ethstaker/eth-docker,0.00950715254152431
gg24,elo,32,Certora/CertoraProver,0.00942275173598069
gg24,elo,33,shazow/whatsabi,0.009060416613062245
gg24,elo,34,risc0/RustCrypto-elliptic-curves,0.008394888420016618
gg24,elo,35,DefiLlama/chainlist,0.008385470089921567
gg24,elo,36,arkworks-rs/r1cs-std,0.008149270131318435
gg24,elo,37,dappnode/DAppNode,0.007731623942711424
gg24,elo,38,orbitdb/orbitdb,0.007718431983541386
gg24,elo,39,EspressoSystems/jellyfish,0.007625361314219055
gg24,elo,40,ethereum-attestation-service/eas-contracts,0.007594046323007636
gg24,elo,41,wighawag/clones-with-immutable-args,0.00732807594566818
gg24,elo,42,NethermindEth/sedge,0.007317681107544263
gg24,elo,43,intellij-solidity/intellij-solidity,0.007111823715930413
gg24,elo,44,edb-rs/edb,0.00686056449972964
gg24,elo,45,axiom-crypto/halo2-lib,0.006820421664341965
gg24,elo,46,lambdaclass/ethrex,0.0068080352969025915
gg24,elo,47,wealdtech/ethdo,0.006799095211620922
gg24,elo,48,lambdaclass/lambdaworks,0.006593667621929217
gg24,elo,49,otterscan/otterscan,0.006564816120961797
gg24,elo,50,a16z/halmos,0.006405869199473364
gg24,elo,51,0xMiden/miden-vm,0.006393362067079416
gg24,elo,52,smartcontracts/simple-optimism-node,0.006289520641177896
gg24,elo,53,OffchainLabs/stylus-sdk-rs,0.006049356963615743
gg24,elo,54,dusk-network/Poseidon252,0.005905497779015321
gg24,elo,55,NethermindEth/juno,0.005903669521052756
gg24,elo,56,succinctlabs/rsp,0.005832309949924583
gg24,elo,57,Commit-Boost/commit-boost-client,0.005816733452657618
gg24,elo,58,TrueBlocks/trueblocks-core,0.005659407669683075
gg24,elo,59,valida-xyz/valida,0.005656539831790467
gg24,elo,60,iden3/go-iden3-crypto,0.005558320867540882
gg24,elo,61,open-rpc/client-js,0.0053802245929694854
gg24,elo,62,powdr-labs/powdr,0.0053163229332833925
gg24,elo,63,EspressoSystems/hyperplonk,0.005253483290554696
gg24,elo,64,OpenZeppelin/openzeppelin-relayer,0.005173997542785407
gg24,elo,65,Cyfrin/aderyn,0.005102031469800259
gg24,elo,66,arnaucube/poseidon-rs,0.005034080790076283
gg24,elo,67,wealdtech/ethereal,0.0049195543287712685
gg24,elo,68,skalenetwork/libBLS,0.004903868137284916
gg24,elo,69,stake-house/eth-wizard,0.004783686998451364
