competition_id,juror_id,item_a,item_b,winner,comparison_created_at,comparison_cost
gg24,dev,0xMiden/miden-vm,TrueBlocks/trueblocks-core,TrueBlocks/trueblocks-core,2025-10-21T14:15:32.314419+00:00,0.00018365
gg24,dev,iggy-social/iggy-social-frontend,Pier-Two/Lantern.Discv5,Pier-Two/Lantern.Discv5,2025-10-21T14:15:33.253107+00:00,0.00023585
gg24,dev,edb-rs/edb,pcaversaccio/safe-tx-hashes-util,edb-rs/edb,2025-10-21T14:15:33.571106+00:00,0.00026225
gg24,dev,Pier-Two/Lantern.Discv5,PolyhedraZK/Expander,Pier-Two/Lantern.Discv5,2025-10-21T14:15:34.460327+00:00,0.00031285
gg24,dev,stake-house/wagyu-key-gen,sumitvekariya/sol2seq,stake-house/wagyu-key-gen,2025-10-21T14:15:34.772321+00:00,0.0002860
gg24,dev,openvm-org/stark-backend,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T14:15:34.801501+00:00,0.0002872
gg24,dev,arkworks-rs/r1cs-std,ReamLabs/ream,arkworks-rs/r1cs-std,2025-10-21T14:15:35.464014+00:00,0.0003889
gg24,dev,0xMiden/miden-vm,herumi/bls,herumi/bls,2025-10-21T14:15:35.675995+00:00,0.00033645
gg24,dev,axiom-crypto/halo2-lib,corpus-core/colibri-stateless,axiom-crypto/halo2-lib,2025-10-21T14:15:35.866973+00:00,0.0003887
gg24,dev,arnaucube/poseidon-rs,Verified-zkEVM/ArkLib,arnaucube/poseidon-rs,2025-10-21T14:15:35.870124+00:00,0.0003375
gg24,dev,0xMiden/miden-vm,BuidlGuidl/buidlguidl-client,BuidlGuidl/buidlguidl-client,2025-10-21T14:15:36.160163+00:00,0.000389
gg24,dev,Blobscan/blobscan,gattaca-com/helix,Blobscan/blobscan,2025-10-21T14:15:36.880988+00:00,0.00046455
gg24,dev,CryptoExperts/poseidon,orbitdb/orbitdb,CryptoExperts/poseidon,2025-10-21T14:15:36.992131+00:00,0.0003877
gg24,dev,0xPolygonHermez/pil2-proofman,EspressoSystems/jellyfish,EspressoSystems/jellyfish,2025-10-21T14:15:37.609235+00:00,0.0005169
gg24,dev,iden3/snarkjs,succinctlabs/op-succinct,iden3/snarkjs,2025-10-21T14:15:37.848141+00:00,0.00023545
gg24,dev,manojkgorle/brainfuckvm,powdr-labs/powdr,powdr-labs/powdr,2025-10-21T14:15:38.319037+00:00,0.00044065
gg24,dev,ritual-net/infernet-sdk,Verified-zkEVM/ArkLib,Verified-zkEVM/ArkLib,2025-10-21T14:15:38.602845+00:00,0.0004401
gg24,dev,dappnode/DAppNode,open-rpc/client-js,dappnode/DAppNode,2025-10-21T14:15:38.756980+00:00,0.00023605
gg24,dev,coincashew/EthPillar,powdr-labs/powdr,powdr-labs/powdr,2025-10-21T14:15:38.820196+00:00,0.0006723
gg24,dev,DefiLlama/DefiLlama-Adapters,ethereum/js-ethereum-cryptography,ethereum/js-ethereum-cryptography,2025-10-21T14:15:38.933116+00:00,0.00038895
gg24,dev,CryptoExperts/poseidon,DefiLlama/chainlist,DefiLlama/chainlist,2025-10-21T14:15:39.740919+00:00,0.00028485
gg24,dev,corpus-core/colibri-stateless,ponkila/HomestakerOS,corpus-core/colibri-stateless,2025-10-21T14:15:40.524039+00:00,0.0003889
gg24,dev,Elefria-Labs/evm-tools,ithacaxyz/relay,ithacaxyz/relay,2025-10-21T14:15:41.364540+00:00,0.0002348
gg24,dev,Elefria-Labs/evm-tools,HorizenOfficial/ginger-lib,Elefria-Labs/evm-tools,2025-10-21T14:15:41.887412+00:00,0.0002096
gg24,dev,BootNodeDev/intents-framework,gattaca-com/helix,BootNodeDev/intents-framework,2025-10-21T14:15:42.068529+00:00,0.00023445
gg24,dev,growthepie/gtp-frontend,succinctlabs/rsp,succinctlabs/rsp,2025-10-21T14:15:42.097390+00:00,0.0001329
gg24,dev,ethui/ethui,ritual-net/infernet-sdk,ethui/ethui,2025-10-21T14:15:42.712385+00:00,0.00031135
gg24,dev,flashbots/rbuilder,migalabs/goteth,flashbots/rbuilder,2025-10-21T14:15:43.390027+00:00,0.0002101
gg24,dev,ritual-net/infernet-node,verifereum/verifereum,verifereum/verifereum,2025-10-21T14:15:44.489091+00:00,0.0006195
gg24,dev,attestantio/vouch,Lightprotocol/light-poseidon,attestantio/vouch,2025-10-21T14:15:45.662160+00:00,0.00069495
gg24,dev,jolly-roger-eth/ethereum-indexer,succinctlabs/rsp,succinctlabs/rsp,2025-10-21T14:15:45.703128+00:00,0.0004932
gg24,dev,arnaucube/poseidon-rs,ritual-net/infernet-node,arnaucube/poseidon-rs,2025-10-21T14:15:45.795753+00:00,0.0004146
gg24,dev,boundless-xyz/steel,ConsenSysDiligence/sol-dbg,ConsenSysDiligence/sol-dbg,2025-10-21T14:15:46.030187+00:00,0.0005171
gg24,dev,Verified-zkEVM/iris-lean,arkworks-rs/r1cs-std,arkworks-rs/r1cs-std,2025-10-21T14:15:46.390618+00:00,0.0006202
gg24,dev,0xPolygonHermez/zisk-eth-client,Elefria-Labs/evm-tools,Elefria-Labs/evm-tools,2025-10-21T14:15:46.489812+00:00,0.0002603
gg24,dev,openintentsframework/oif-solver,risc0/RustCrypto-elliptic-curves,risc0/RustCrypto-elliptic-curves,2025-10-21T14:15:46.683921+00:00,0.00021145
gg24,dev,dusk-network/Poseidon252,ithacaxyz/porto,dusk-network/Poseidon252,2025-10-21T14:15:47.063918+00:00,0.00028605
gg24,dev,evmts/guillotine,ProjectZKM/zkm-prover,evmts/guillotine,2025-10-21T14:15:47.871328+00:00,0.00036295
gg24,dev,ethstaker/ethstaker-deposit-cli,succinctlabs/op-succinct,succinctlabs/op-succinct,2025-10-21T14:15:48.156231+00:00,0.00051735
gg24,dev,attestantio/vouch,lambdaclass/ethrex,lambdaclass/ethrex,2025-10-21T14:15:48.562206+00:00,0.00049095
gg24,dev,axiom-crypto/snark-verifier,NethermindEth/juno,axiom-crypto/snark-verifier,2025-10-21T14:15:48.809980+00:00,0.0003112
gg24,dev,iggy-social/iggy-social-frontend,serenita-org/vero,serenita-org/vero,2025-10-21T14:15:49.040451+00:00,0.00079885
gg24,dev,attestantio/dirk,Lay3rLabs/WAVS,attestantio/dirk,2025-10-21T14:15:49.060182+00:00,0.00046595
gg24,dev,growthepie/gtp-frontend,openlabelsinitiative/OLI,openlabelsinitiative/OLI,2025-10-21T14:15:49.320559+00:00,0.0003116
gg24,dev,arkworks-rs/algebra,growthepie/gtp-backend,arkworks-rs/algebra,2025-10-21T14:15:49.708217+00:00,0.00023555
gg24,dev,openvm-org/stark-backend,shutter-network/rolling-shutter,openvm-org/stark-backend,2025-10-21T14:15:49.823091+00:00,0.00067045
gg24,dev,ConsenSysDiligence/sol-dbg,wighawag/clones-with-immutable-args,wighawag/clones-with-immutable-args,2025-10-21T14:15:49.973382+00:00,0.000645
gg24,dev,keep-starknet-strange/poseidon-rs,lambdaclass/rex,lambdaclass/rex,2025-10-21T14:15:51.313020+00:00,0.0005681
gg24,dev,circuitscan/circuitscan,jolly-roger-eth/ethereum-indexer,jolly-roger-eth/ethereum-indexer,2025-10-21T14:15:52.174478+00:00,0.00021005
gg24,dev,ephemery-testnet/ephemery-genesis,PracticalParticle/Bloxchain-Protocol,ephemery-testnet/ephemery-genesis,2025-10-21T14:15:52.726691+00:00,0.00033925
gg24,dev,succinctlabs/op-succinct,taikoxyz/taiko-mono,taikoxyz/taiko-mono,2025-10-21T14:15:52.833237+00:00,0.0006968
gg24,dev,flashbots/relay-specs,han0110/plonkish,flashbots/relay-specs,2025-10-21T14:15:52.924143+00:00,0.00033655
gg24,dev,q9f/eth.rb,wealdtech/ethdo,wealdtech/ethdo,2025-10-21T14:15:52.998835+00:00,0.00036325
gg24,dev,kamikazebr/owner-sync-safe,LFDT-web3j/web3j,LFDT-web3j/web3j,2025-10-21T14:15:53.688815+00:00,0.00015815
gg24,dev,growthepie/gtp-frontend,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T14:15:54.396582+00:00,0.00018485
gg24,dev,0xPolygonHermez/zisk-eth-client,openlabelsinitiative/OLI,openlabelsinitiative/OLI,2025-10-21T14:15:54.695389+00:00,0.00038835
gg24,dev,arkworks-rs/algebra,Lay3rLabs/WAVS,arkworks-rs/algebra,2025-10-21T14:15:54.945330+00:00,0.0002606
gg24,dev,Elefria-Labs/evm-tools,iden3/snarkjs,iden3/snarkjs,2025-10-21T14:15:56.230287+00:00,0.00031155
gg24,dev,boundless-xyz/steel,otterscan/otterscan,otterscan/otterscan,2025-10-21T14:15:56.261249+00:00,0.0003379
gg24,dev,paulmillr/noble-curves,Plonky3/Plonky3,Plonky3/Plonky3,2025-10-21T14:15:56.870372+00:00,0.00064545
gg24,dev,openintentsframework/oif-contracts,riscv/sail-riscv,openintentsframework/oif-contracts,2025-10-21T14:15:56.968948+00:00,0.0001587
gg24,dev,EOA-Blockchain-Labs/ethereumonarm,shutter-network/rolling-shutter,EOA-Blockchain-Labs/ethereumonarm,2025-10-21T14:15:57.040802+00:00,0.00036405
gg24,dev,flashbots/relay-specs,taikoxyz/taiko-mono,taikoxyz/taiko-mono,2025-10-21T14:15:57.387668+00:00,0.00038895
gg24,dev,flashbots/mev-boost-relay,open-rpc/client-js,flashbots/mev-boost-relay,2025-10-21T14:15:57.548312+00:00,0.0003632
gg24,dev,attestantio/vouch,ethlimo/dweb-proxy-api,attestantio/vouch,2025-10-21T14:15:57.740613+00:00,0.000516
gg24,dev,dappnode/DAppNode,openvm-org/openvm,dappnode/DAppNode,2025-10-21T14:15:59.244782+00:00,0.0005674
gg24,dev,anoma/arm-risc0,axiom-crypto/axiom-api-cli,anoma/arm-risc0,2025-10-21T14:16:00.576086+00:00,0.000261
gg24,dev,AgnopraxLab/D2PFuzz,powdr-labs/powdr,powdr-labs/powdr,2025-10-21T14:16:00.724457+00:00,0.00061985
gg24,dev,Cyfrin/aderyn,openintentsframework/oif-solver,Cyfrin/aderyn,2025-10-21T14:16:00.774297+00:00,0.00046595
gg24,dev,growthepie/gtp-backend,Lay3rLabs/WAVS,growthepie/gtp-backend,2025-10-21T14:16:01.217602+00:00,0.00046575
gg24,dev,DefiLlama/DefiLlama-Adapters,EspressoSystems/jellyfish,DefiLlama/DefiLlama-Adapters,2025-10-21T14:16:01.296526+00:00,0.0003632
gg24,dev,ethgas-developer/ethgas-preconf-commit-boost-module,swiss-knife-xyz/swiss-knife,swiss-knife-xyz/swiss-knife,2025-10-21T14:16:01.509263+00:00,0.0001854
gg24,dev,boundless-xyz/steel,ritual-net/infernet-sdk,ritual-net/infernet-sdk,2025-10-21T14:16:02.479461+00:00,0.0003632
gg24,dev,growthepie/gtp-frontend,ritual-net/infernet-node,ritual-net/infernet-node,2025-10-21T14:16:02.555833+00:00,0.00031345
gg24,dev,easpulse/easpulse.com,NethermindEth/Forta-Agents,NethermindEth/Forta-Agents,2025-10-21T14:16:02.596153+00:00,0.00031295
gg24,dev,taikoxyz/taiko-mono,wighawag/clones-with-immutable-args,taikoxyz/taiko-mono,2025-10-21T14:16:02.687505+00:00,0.0005171
gg24,dev,0xPolygonHermez/pil2-proofman,evmts/guillotine,evmts/guillotine,2025-10-21T14:16:03.248097+00:00,0.0002864
gg24,dev,dusk-network/Poseidon252,succinctlabs/network,dusk-network/Poseidon252,2025-10-21T14:16:03.370095+00:00,0.00064555
gg24,dev,BuidlGuidl/buidlguidl-client,gattaca-com/helix,BuidlGuidl/buidlguidl-client,2025-10-21T14:16:03.374017+00:00,0.00059315
gg24,dev,keep-starknet-strange/poseidon-rs,wighawag/hardhat-deploy,wighawag/hardhat-deploy,2025-10-21T14:16:03.415050+00:00,0.0004146
gg24,dev,a16z/halmos,han0110/hash-sig-agg,a16z/halmos,2025-10-21T14:16:03.988233+00:00,0.00033675
gg24,dev,Cyfrin/aderyn,shazow/whatsabi,shazow/whatsabi,2025-10-21T14:16:04.760168+00:00,0.0003393
gg24,dev,pcaversaccio/safe-tx-hashes-util,TaceoLabs/co-snarks,TaceoLabs/co-snarks,2025-10-21T14:16:05.077969+00:00,0.00041605
gg24,dev,ethereum/js-ethereum-cryptography,shazow/whatsabi,ethereum/js-ethereum-cryptography,2025-10-21T14:16:05.971439+00:00,0.00033835
gg24,dev,ponkila/HomestakerOS,smartcontracts/simple-optimism-node,smartcontracts/simple-optimism-node,2025-10-21T14:16:05.974377+00:00,0.00020975
gg24,dev,corpus-core/colibri-stateless,succinctlabs/sp1,succinctlabs/sp1,2025-10-21T14:16:06.293989+00:00,0.00046595
gg24,dev,AgnopraxLab/D2PFuzz,coincashew/EthPillar,coincashew/EthPillar,2025-10-21T14:16:06.296920+00:00,0.00031275
gg24,dev,lovesh/bulletproofs-r1cs-gadgets,Zokrates/ZoKrates,Zokrates/ZoKrates,2025-10-21T14:16:06.619352+00:00,0.00038955
gg24,dev,dusk-network/Poseidon252,witnet/elliptic-curve-solidity,witnet/elliptic-curve-solidity,2025-10-21T14:16:06.655115+00:00,0.0003123
gg24,dev,ConsenSysDiligence/sol-dbg,ephemery-testnet/ephemery-genesis,ConsenSysDiligence/sol-dbg,2025-10-21T14:16:06.666078+00:00,0.0002867
gg24,dev,ConsenSysDiligence/sol-dbg,LFDT-web3j/web3j,LFDT-web3j/web3j,2025-10-21T14:16:07.886160+00:00,0.00026145
gg24,dev,Consensys/gnark-crypto,simplito/elliptic-php,Consensys/gnark-crypto,2025-10-21T14:16:08.081925+00:00,0.0008529
gg24,dev,Blobscan/blobscan,growthepie/gtp-frontend,Blobscan/blobscan,2025-10-21T14:16:08.124481+00:00,0.00023475
