competition_id,juror_id,item_a,item_b,winner,comparison_created_at,comparison_cost
gg24,senior-dev,circuitscan/circuitscan,iden3/snarkjs,iden3/snarkjs,2025-10-21T18:23:05.918830+00:00,0.00066875
gg24,founder,qdrvm/qlean-mini,wighawag/hardhat-deploy,wighawag/hardhat-deploy,2025-10-21T18:23:06.470613+00:00,0.00079625
gg24,senior-dev,qdrvm/qlean-mini,wighawag/hardhat-deploy,wighawag/hardhat-deploy,2025-10-21T18:23:06.531689+00:00,0.00079675
gg24,senior-dev,kamikazebr/owner-sync-safe,edb-rs/edb,edb-rs/edb,2025-10-21T18:23:06.535458+00:00,0.00066675
gg24,meta,kamikazebr/owner-sync-safe,edb-rs/edb,edb-rs/edb,2025-10-21T18:23:06.695061+00:00,0.000536
gg24,founder,axiom-crypto/snark-verifier,openintentsframework/oif-contracts,axiom-crypto/snark-verifier,2025-10-21T18:23:06.795648+00:00,0.0007975
gg24,dev,axiom-crypto/snark-verifier,openintentsframework/oif-contracts,axiom-crypto/snark-verifier,2025-10-21T18:23:06.919669+00:00,0.00067
gg24,senior-dev,pcaversaccio/safe-tx-hashes-util,manojkgorle/brainfuckvm,pcaversaccio/safe-tx-hashes-util,2025-10-21T18:23:06.985293+00:00,0.0006795
gg24,meta,qdrvm/qlean-mini,wighawag/hardhat-deploy,wighawag/hardhat-deploy,2025-10-21T18:23:07.105540+00:00,0.000666
gg24,ethereum-dev,qdrvm/qlean-mini,wighawag/hardhat-deploy,wighawag/hardhat-deploy,2025-10-21T18:23:07.116065+00:00,0.00079625
gg24,dev,kamikazebr/owner-sync-safe,edb-rs/edb,edb-rs/edb,2025-10-21T18:23:07.568505+00:00,0.00079475
gg24,founder,kamikazebr/owner-sync-safe,ethstaker/ethstaker-deposit-cli,ethstaker/ethstaker-deposit-cli,2025-10-21T18:23:07.572095+00:00,0.00066775
gg24,builder,TrueBlocks/trueblocks-core,0xandee/noir-playground,TrueBlocks/trueblocks-core,2025-10-21T18:23:07.605875+00:00,0.00092275
gg24,dev,qdrvm/qlean-mini,wighawag/hardhat-deploy,wighawag/hardhat-deploy,2025-10-21T18:23:07.616210+00:00,0.00066875
gg24,founder,TrueBlocks/trueblocks-core,0xandee/noir-playground,TrueBlocks/trueblocks-core,2025-10-21T18:23:07.752672+00:00,0.00079675
gg24,meta,pcaversaccio/safe-tx-hashes-util,manojkgorle/brainfuckvm,pcaversaccio/safe-tx-hashes-util,2025-10-21T18:23:07.872702+00:00,0.00080475
gg24,meta,circuitscan/circuitscan,iden3/snarkjs,iden3/snarkjs,2025-10-21T18:23:07.911425+00:00,0.000666
